message,intention,equipe
what is this charge on my card?,direct_debit_payment_not_recognised,paiement
My account shows I made a debit payment to someone that I can't recall and would like to find out who the payment was made to.,direct_debit_payment_not_recognised,paiement
I don't recognize the direct debit payment from the app.,direct_debit_payment_not_recognised,paiement
I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?,direct_debit_payment_not_recognised,paiement
There was a charge made on my card from a couple weeks ago and I don't remember making the purchase. Nor do I remember the company itself. Can we trace this at all to confirm if I did it or not?,direct_debit_payment_not_recognised,paiement
How can I get my money back for a payment i didnt make,direct_debit_payment_not_recognised,paiement
A direct debit appears in the app but I didn't authorize it.,direct_debit_payment_not_recognised,paiement
I'm seeing a direct debit payment that is not me.,direct_debit_payment_not_recognised,paiement
I don't know where a direct debit payment came from,direct_debit_payment_not_recognised,paiement
Who do I contact if there is a direct debit that I did not create.,direct_debit_payment_not_recognised,paiement
"There's a weird payment showing in my app that I definitely haven't made myself, as I haven't used the card at all that day. Please cancel that and return my money.",direct_debit_payment_not_recognised,paiement
There is a direct debit fee in the App that I didn't do.,direct_debit_payment_not_recognised,paiement
What do I do about a debit on my account that I didn't make?,direct_debit_payment_not_recognised,paiement
"If I found an error in my account for a transaction I didn't make, how long to I have to dispute it?",direct_debit_payment_not_recognised,paiement
There is a direct debit transaction that I did not authorize,direct_debit_payment_not_recognised,paiement
Can you help me figure out what is going on with a debit payment that is showing up on my account I am not sure is suppose to be there.,direct_debit_payment_not_recognised,paiement
I am seeing a direct debit I wasn't aware of.,direct_debit_payment_not_recognised,paiement
How can I dispute a direct debit transaction?,direct_debit_payment_not_recognised,paiement
"I have an unknown debit charge in my statement, why?",direct_debit_payment_not_recognised,paiement
"I just noticed that I supposedly made a payment to a seller a while back. The problem is, I don't recognize the seller. There must be a way to see who it is or track the payment. Can you do that, because I don't remember this transaction?",direct_debit_payment_not_recognised,paiement
"In my app, a direct debit payment that I didn't do shows up.",direct_debit_payment_not_recognised,paiement
There's an unauthorized direct debit in my app.,direct_debit_payment_not_recognised,paiement
I see a direct debit that isn't mine? How can I get my money back?,direct_debit_payment_not_recognised,paiement
There is a debit transaction on my statement that I did not make,direct_debit_payment_not_recognised,paiement
I didn't set up the direct debit I have,direct_debit_payment_not_recognised,paiement
What do I do if I find a debit charge that I know I didn't do in my billing statement?,direct_debit_payment_not_recognised,paiement
i do not know what this charge is for,direct_debit_payment_not_recognised,paiement
I think I am a victim of fraud.  I noticed there was a charge on my account that I didn't do because I haven't touched my card today.  Can you please reverse the charge and refund my money?,direct_debit_payment_not_recognised,paiement
There is a direct debit charge on my account that I don't recognize.,direct_debit_payment_not_recognised,paiement
"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure.",direct_debit_payment_not_recognised,paiement
Someone else charged my card!,direct_debit_payment_not_recognised,paiement
"Am I able to look back at a transaction to see who with drawled some money from my account? I don't remember authorizing this a few weeks ago, but wanted to double check who took the money.",direct_debit_payment_not_recognised,paiement
How do I dispute a direct debit on my account?,direct_debit_payment_not_recognised,paiement
I did not make a direct debit payment as listed on my app,direct_debit_payment_not_recognised,paiement
How do I dispute a debit that I didn't make?,direct_debit_payment_not_recognised,paiement
The app is showing a direct debit payment that I never made,direct_debit_payment_not_recognised,paiement
"I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced.",direct_debit_payment_not_recognised,paiement
"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",direct_debit_payment_not_recognised,paiement
What can I do about a direct debit transaction on my card that I didn't make?,direct_debit_payment_not_recognised,paiement
I need assistance addressing a direct debit that I did not do myself.,direct_debit_payment_not_recognised,paiement
I see a direct debit transaction in my app that I didn't make.,direct_debit_payment_not_recognised,paiement
"I notice a transaction a couple of weeks ago in my account, from a seller that I don't recognize. Is there a way we can trace back the information to make sure it was truly something I did?",direct_debit_payment_not_recognised,paiement
I found a direct debit I would like to dispute,direct_debit_payment_not_recognised,paiement
"I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?",direct_debit_payment_not_recognised,paiement
I would like to dispute a direct debit transaction,direct_debit_payment_not_recognised,paiement
I didn't set up a direct debit payment on my account.,direct_debit_payment_not_recognised,paiement
My account shows a direct debit charge that I have never seen before,direct_debit_payment_not_recognised,paiement
"I just went through a old statement and noticed that a very large payment went through and i did not make it. It was from a few months ago, can I still dispute the payment?",direct_debit_payment_not_recognised,paiement
I have gone through my statements and noticed there is a large payment that I did not make. Can i still dispute the payment? its been a while,direct_debit_payment_not_recognised,paiement
There was a strange transaction made on my account a couple weeks ago by a seller I don't recognize. May you please check on this transaction for me.,direct_debit_payment_not_recognised,paiement
Help!  In the app there is a direct debit that I don't remember.,direct_debit_payment_not_recognised,paiement
Please help me regarding a direct debit in the app that I don't recognize.,direct_debit_payment_not_recognised,paiement
Purchases I did not make are appearing in my bank statement?,direct_debit_payment_not_recognised,paiement
"On my app I can see that a direct debit payment that I didn't do, appears.",direct_debit_payment_not_recognised,paiement
I didn't make the direct debit payment on my account.,direct_debit_payment_not_recognised,paiement
How do I dispute a direct debit that I didn't do?,direct_debit_payment_not_recognised,paiement
Weird Direct Debit payment,direct_debit_payment_not_recognised,paiement
I have an unknown charge.,direct_debit_payment_not_recognised,paiement
What do I do if there is an electronic debit that is not correct?,direct_debit_payment_not_recognised,paiement
There is a payment showing that I know I didn't make. I didn't use my card that day and I'm sure of it. Can you please cancel that transaction and return my money? Thankyou,direct_debit_payment_not_recognised,paiement
after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?,direct_debit_payment_not_recognised,paiement
How can I dispute a direct debit charge on my account?,direct_debit_payment_not_recognised,paiement
I have a direct debit I didn't make,direct_debit_payment_not_recognised,paiement
I have an unauthorized charge.,direct_debit_payment_not_recognised,paiement
A debit came through that I need to dispute.,direct_debit_payment_not_recognised,paiement
I don't know what this Direct Debit payment is.,direct_debit_payment_not_recognised,paiement
I see an unfamiliar Direct Debit payment.,direct_debit_payment_not_recognised,paiement
Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?,direct_debit_payment_not_recognised,paiement
There is a direct debit set up that I didn't create.,direct_debit_payment_not_recognised,paiement
I don't know what this Direct Debit payment on my account is for.,direct_debit_payment_not_recognised,paiement
There is a direct debit charge on my account that is not mine.,direct_debit_payment_not_recognised,paiement
There is a direct debit set up that was not authorized by me.,direct_debit_payment_not_recognised,paiement
Why is there a direct debit fee in the App when I didn't do it?,direct_debit_payment_not_recognised,paiement
There is a payment I don't recognise!,direct_debit_payment_not_recognised,paiement
A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,direct_debit_payment_not_recognised,paiement
What should I do about a direct debit that I did not set up?,direct_debit_payment_not_recognised,paiement
I do not recognize a direct debit payment that I see on my app,direct_debit_payment_not_recognised,paiement
My accounts been charged a payment for something I didn't make.,direct_debit_payment_not_recognised,paiement
looking back on my transactions from a couple of months ago I have noticed a charge that is fairly large that I'm certain was not completed by me. I know it has been a while but can I please dispute this charge?,direct_debit_payment_not_recognised,paiement
I see a direct debit charge that I did not approve,direct_debit_payment_not_recognised,paiement
The app shows Direct Debit payments that I didn't make,direct_debit_payment_not_recognised,paiement
"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",direct_debit_payment_not_recognised,paiement
I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?,direct_debit_payment_not_recognised,paiement
There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?,direct_debit_payment_not_recognised,paiement
Why is there a direct debit to my account? I didn't do that.,direct_debit_payment_not_recognised,paiement
I am unable to access my app due to forgetting my passcode.,passcode_forgotten,compte
I can't recall my password.,passcode_forgotten,compte
What should I do if I don't know my password?,passcode_forgotten,compte
Need a new passcode.,passcode_forgotten,compte
What are the steps to reset my passcode?,passcode_forgotten,compte
Where do I go to reset the passcode?,passcode_forgotten,compte
I am unaware of what my password is.,passcode_forgotten,compte
I can't remember my passcode.,passcode_forgotten,compte
I forgot my code,passcode_forgotten,compte
Help me.  The passcode doesn't work.,passcode_forgotten,compte
The passcode isn't working for me.,passcode_forgotten,compte
Is there a way to recover my password?,passcode_forgotten,compte
Can you lookup my password?,passcode_forgotten,compte
I forgot my password to get into the app!,passcode_forgotten,compte
Why doesn't my passcode work?,passcode_forgotten,compte
I happened to forget my password,passcode_forgotten,compte
I seem to of forgotten my passcode.,passcode_forgotten,compte
My passcode won't work.,passcode_forgotten,compte
I don't remember my login code,passcode_forgotten,compte
I need a new login code,passcode_forgotten,compte
Help!  I forgot my password.,passcode_forgotten,compte
I happened to forget my passcode,passcode_forgotten,compte
passcode retrieval,passcode_forgotten,compte
My passcode is not being accepted,passcode_forgotten,compte
I can't find my code,passcode_forgotten,compte
My password doesn't work.,passcode_forgotten,compte
My passcode was denied.,passcode_forgotten,compte
"I used to know my password, but not anymore.",passcode_forgotten,compte
Where can I get a new passcode?,passcode_forgotten,compte
I lost the code and can not get into the app. Help!,passcode_forgotten,compte
I think my passcode was changed,passcode_forgotten,compte
How can I reset the passcode if I need to do that?,passcode_forgotten,compte
What do I do if I can't access my passcode?,passcode_forgotten,compte
The app passcode has completely slipped my mind.,passcode_forgotten,compte
Can you help me reset my passcode? I forgot it.,passcode_forgotten,compte
I cannot remember my passcode.,passcode_forgotten,compte
I don't have a password.,passcode_forgotten,compte
Where do I go to reset my passcode?,passcode_forgotten,compte
Is there a way to reset the passcode?,passcode_forgotten,compte
Help! I've forgot my app passcode!,passcode_forgotten,compte
"I need to reset my passcode, this one isn't working",passcode_forgotten,compte
I don't remember my passcode?,passcode_forgotten,compte
Can you tell me my code to get into the app?,passcode_forgotten,compte
"I cannot remember my passcode, is there a way to retrieve it?",passcode_forgotten,compte
What should I do if my passcode won't work?,passcode_forgotten,compte
Lost password,passcode_forgotten,compte
"I'm locked out of my account as I can't remember my code, what do I do now?",passcode_forgotten,compte
"Disaster, I've totally forgotten my passcode, can you help me?",passcode_forgotten,compte
I can't get into the app with the passcode.,passcode_forgotten,compte
I've forgotten my app passcode completely.,passcode_forgotten,compte
I lost my passcode.,passcode_forgotten,compte
I don't know my password anymore.,passcode_forgotten,compte
Instruct me how to reset the passcode.,passcode_forgotten,compte
I can't remember what my password is,passcode_forgotten,compte
I need to reset my passcode. Where do I go to do that?,passcode_forgotten,compte
How can I reset my passcode?,passcode_forgotten,compte
Can someone please help assist me by explaining to me why my pass-code is not working?,passcode_forgotten,compte
I don't have my passcode to access the app.,passcode_forgotten,compte
Can I reset the passcode?,passcode_forgotten,compte
Are there directions to get a new passcode if I forgot mine?,passcode_forgotten,compte
I forgot the code I need to get into the app.,passcode_forgotten,compte
"I don't know what my passcode is, can you help?",passcode_forgotten,compte
Can someone help with my passcode?,passcode_forgotten,compte
"I tried to withdraw cash and got declined, why is that?",declined_cash_withdrawal,retrait
I could not access my money at the ATM,declined_cash_withdrawal,retrait
"i needed money for a night out with the girls but i was declined, why?",declined_cash_withdrawal,retrait
Why was I blocked from withdrawing from the ATM?,declined_cash_withdrawal,retrait
I tried to get funds in hard cash but it was rejected!,declined_cash_withdrawal,retrait
Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal,retrait
Why was my ATM withdrawal cancelled?,declined_cash_withdrawal,retrait
Why can't I get cash out?,declined_cash_withdrawal,retrait
Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,declined_cash_withdrawal,retrait
The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,declined_cash_withdrawal,retrait
Could you tell me why my cash withdrawal was declined?,declined_cash_withdrawal,retrait
Why did I get declined when trying to get cash?,declined_cash_withdrawal,retrait
Why wouldn't the ATM give me my money?,declined_cash_withdrawal,retrait
Why are my withdrawals suddenly being declined?,declined_cash_withdrawal,retrait
Why couldn't I make a withdrawal from the ATM?,declined_cash_withdrawal,retrait
I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?,declined_cash_withdrawal,retrait
The ATM keeps declining my Transaction . I tried two different ATMs already can you please check if everything is okay with my account?,declined_cash_withdrawal,retrait
I needed cash from the ATM but I couldn't get it.,declined_cash_withdrawal,retrait
My ATM withdrawal was declined.,declined_cash_withdrawal,retrait
"Is my card working? It's the first time I tried using it I tried to get money out of an ATM, but got nothing.",declined_cash_withdrawal,retrait
Why was my withdrawal requested cancelled by the ATM?,declined_cash_withdrawal,retrait
"I tried to get money out of the Notting Hill ATM earlier, but wasn't able to. Is my card working okay? It's the first time I tried using it.",declined_cash_withdrawal,retrait
Is my card actually working? It's the first time I tried using it,declined_cash_withdrawal,retrait
Is there a reason why my card was declined when I attempted to withdraw money?,declined_cash_withdrawal,retrait
what is my monthly spending limit because i was refused my money at an atm,declined_cash_withdrawal,retrait
I can't get cash from the ATM!,declined_cash_withdrawal,retrait
Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.,declined_cash_withdrawal,retrait
I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?,declined_cash_withdrawal,retrait
ATM withdrawal not working.,declined_cash_withdrawal,retrait
I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?,declined_cash_withdrawal,retrait
"I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it",declined_cash_withdrawal,retrait
Why won't the ATM let me withdraw money?,declined_cash_withdrawal,retrait
I attempted to get cash in the ATM but it was not authorized,declined_cash_withdrawal,retrait
Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.,declined_cash_withdrawal,retrait
Why can't I withdraw cash from this ATM?,declined_cash_withdrawal,retrait
I tried to get cash in the ATM but it was not approved,declined_cash_withdrawal,retrait
totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!,declined_cash_withdrawal,retrait
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",declined_cash_withdrawal,retrait
Can you please tell me why I cant get money from the ATM?,declined_cash_withdrawal,retrait
"Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined.",declined_cash_withdrawal,retrait
Why am I not able to get cash from the ATM?,declined_cash_withdrawal,retrait
my card was frozen due to putting in the wrong pin too much.  how many tries do i have,declined_cash_withdrawal,retrait
I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?,declined_cash_withdrawal,retrait
Why was I not able to take cash from the ATM?,declined_cash_withdrawal,retrait
"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",declined_cash_withdrawal,retrait
Why is the ATM not allowing me to get cash?,declined_cash_withdrawal,retrait
Why can I not take out cash?,declined_cash_withdrawal,retrait
I tried to get cash but it was declined!,declined_cash_withdrawal,retrait
The ATM won't let me take out cash,declined_cash_withdrawal,retrait
I'm not able to withdraw money from the ATM but I'm not sure why.,declined_cash_withdrawal,retrait
"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",declined_cash_withdrawal,retrait
Why can I not get cash from the ATM?,declined_cash_withdrawal,retrait
Why was I not able to get cash from the ATM?,declined_cash_withdrawal,retrait
Why am I not able to withdraw cash from this ATM?,declined_cash_withdrawal,retrait
The atm wouldn't give out cash,declined_cash_withdrawal,retrait
What caused my cash withdrawal to be declined?,declined_cash_withdrawal,retrait
Why wont the ATM give me cash?,declined_cash_withdrawal,retrait
Why do I get declined when I try to withdraw cash?,declined_cash_withdrawal,retrait
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get anything out. Is there a problem with my card? It's the first time I tried using it.",declined_cash_withdrawal,retrait
The ATM wouldn't allow me to withdraw money,declined_cash_withdrawal,retrait
Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,declined_cash_withdrawal,retrait
ATM apparently not working?  Couldn't access funds in my account?,declined_cash_withdrawal,retrait
Why is my card being declined at the ATM? I have tried multiple ATMs and i keep running into the same problem. Could you verify that everything is okay with my account?,declined_cash_withdrawal,retrait
Is there something wrong with the ATM? It would not let me pull cash out of my account.,declined_cash_withdrawal,retrait
"The ATM will not let me get cash, WHY?",declined_cash_withdrawal,retrait
Why was my atm withdrawl declined,declined_cash_withdrawal,retrait
Why was my cash withdrawal cancelled at the ATM?,declined_cash_withdrawal,retrait
Why am I unable to withdrawal cash?,declined_cash_withdrawal,retrait
I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,declined_cash_withdrawal,retrait
This is the first time I've tried to get my money out of an ATM and it didn't work. Please give me my money,declined_cash_withdrawal,retrait
Why am I having trouble withdrawing cash?,declined_cash_withdrawal,retrait
"I tried to make a withdrawal from the ATM, but it was cancelled.",declined_cash_withdrawal,retrait
I think I am having an issue with withdraws on my card. It was declined on the way to work this morning. This hasn't happened in the past.,declined_cash_withdrawal,retrait
My ATM withdrawal was cancelled,declined_cash_withdrawal,retrait
"I tried to withdraw some funds from my card, but was declined. How can I get my money?",declined_cash_withdrawal,retrait
I am unable to get cash from the ATM,declined_cash_withdrawal,retrait
I was declined when I tried to take out cash!,declined_cash_withdrawal,retrait
What does it mean when a payment is pending?,pending_card_payment,paiement
The purchase I made is still pending.,pending_card_payment,paiement
Is there a problem with the payment that I see is still pending?,pending_card_payment,paiement
Why does my payment appear as pending?,pending_card_payment,paiement
Why is my payment in pending status?,pending_card_payment,paiement
"I put in a payment a while ago and it has still not cleared and is showing up as ""pending"", how long does it take to clear?",pending_card_payment,paiement
"I initiated a payment a while ago and it is still showing as ""pending"", how long will it take to clear?",pending_card_payment,paiement
Why is my purchase showing as pending?,pending_card_payment,paiement
After making a payment with my card it doesn't seem to have worked. It's just showing to be pending. When will this actually be going through?,pending_card_payment,paiement
Why is my card payment still a pending transaction?,pending_card_payment,paiement
"Card payment is still pending, why is that the case?",pending_card_payment,paiement
How come my card payment is still pending?,pending_card_payment,paiement
I notice there's a pending payment on my card.,pending_card_payment,paiement
Why is my card payment still pending?,pending_card_payment,paiement
Why is my payment still pending?,pending_card_payment,paiement
A card payment on my account is shown as pending.,pending_card_payment,paiement
Why is their a charge pending on my card still?,pending_card_payment,paiement
My card payment says pending and it hasn't changed,pending_card_payment,paiement
I tried to pay through my account but the payment is not going through. What's going on?,pending_card_payment,paiement
What's taking so long for this payment to go through?,pending_card_payment,paiement
It looks like a payment I've made hasn't made it through yet.,pending_card_payment,paiement
My card payment has had the status of pending forever. What is the issue? It should have gone through at some point.,pending_card_payment,paiement
Why hasn't my card payment cleared yet?,pending_card_payment,paiement
What does it mean if my payment is pending?,pending_card_payment,paiement
When will my payment go through?,pending_card_payment,paiement
My card payment still pending,pending_card_payment,paiement
How long does a payment show as pending before i should worry about it?,pending_card_payment,paiement
"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",pending_card_payment,paiement
My purchases from this morning are showing up as payment pending. Can you tell me why?,pending_card_payment,paiement
There is a payment that has not processed.,pending_card_payment,paiement
I need to find out why my pending payment hasn't gone through.,pending_card_payment,paiement
I am waiting for a payment to be processed,pending_card_payment,paiement
I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?,pending_card_payment,paiement
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,pending_card_payment,paiement
I have a card payment that has been pending for some time and would like to know when it is going to go through.,pending_card_payment,paiement
"Hello, I made a payment with my card and it's not working. It's been a while and still says its pending. Can you tell when this will go through?",pending_card_payment,paiement
"Hi,  One of payment is still coming as pending for which i have already paid by card. I guess it did not processed, could you please check and update me.",pending_card_payment,paiement
My purchase from this morning still is pending.,pending_card_payment,paiement
Why is my card payment still listed as pending?,pending_card_payment,paiement
I don't know what pending transaction means.,pending_card_payment,paiement
What does it mean if it says that my payment is pending?,pending_card_payment,paiement
Why are my purchases from this morning still pending?,pending_card_payment,paiement
My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,pending_card_payment,paiement
Why hasn't my payment gone through?,pending_card_payment,paiement
How long does it actually take my card payment to make it to the account? I've made a payment a couple of days ago but it hasn't moved since.,pending_card_payment,paiement
Why would my payment for my card show as pending?,pending_card_payment,paiement
Why aren't my payment funds available to me?,pending_card_payment,paiement
Is there a problem that makes my payments show pending?,pending_card_payment,paiement
I made a purchase earlier today but it is still listed as pending- when will it go through?,pending_card_payment,paiement
Why didn't my payment process,pending_card_payment,paiement
I have a payment that hasn't went through yet.,pending_card_payment,paiement
I was wondering how long does it take for a payment to go thru? It seems my last payment is stuck and hasn't moved.,pending_card_payment,paiement
Why would my payment still show as pending?,pending_card_payment,paiement
I have a payment which has not been approved.,pending_card_payment,paiement
What does it mean when it says I have a payment pending?,pending_card_payment,paiement
I don't know what a pending payment is.,pending_card_payment,paiement
why do I have a pending payment?,pending_card_payment,paiement
How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,pending_card_payment,paiement
I purchases several items today. Why are they still showing pending?,pending_card_payment,paiement
There is a payment showing as pending and hasn't posted for a few days.  When will it post?,pending_card_payment,paiement
"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",pending_card_payment,paiement
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,pending_card_payment,paiement
The payment on my card shows as pending.,pending_card_payment,paiement
I made a payment that's pending. Will it go through?,pending_card_payment,paiement
I made a payment that is not yet complete.,pending_card_payment,paiement
Why hasn't my payment shown up yet?,pending_card_payment,paiement
What is the meaning of a pending payment?,pending_card_payment,paiement
My payment is in the app but hasn't gone through yet,pending_card_payment,paiement
How many days does a regular transaction take to complete?  I see a pending payment that hasn't changed in the last several days.,pending_card_payment,paiement
Why hasn't my payment gone through yet?,pending_card_payment,paiement
Is there a reason my payment is still pending?,pending_card_payment,paiement
My credit card payment has been in pending status for a super long time.  I don't get it.  Why is it like this?  When will it go through?,pending_card_payment,paiement
Why hasn't payment gone through yet?,pending_card_payment,paiement
"It says that my payment is pending, what does that mean?",pending_card_payment,paiement
When will my pending payment finish?,pending_card_payment,paiement
"I used my card to make a payment a while ago and its still pending, Why is it taking so long?",pending_card_payment,paiement
How long does it take for a purchase to go from pending to authorised?,pending_card_payment,paiement
"My card has been pending for a while, what should I do?",pending_card_payment,paiement
How long will my payment be pending?,pending_card_payment,paiement
"Someone has stolen my phone, what should I do?",lost_or_stolen_phone,compte
Can I use the app without my phone?,lost_or_stolen_phone,compte
"Someone stole my phone, what is my next step?",lost_or_stolen_phone,compte
"Help, my phone was stolen, please advise!",lost_or_stolen_phone,compte
my phone was lost,lost_or_stolen_phone,compte
I need help- I got mugged yesterday and they took everything so I can't use the app.,lost_or_stolen_phone,compte
I can't find my phone and I'm worried someone is going to use it,lost_or_stolen_phone,compte
I lost my phone! Will my card still work?,lost_or_stolen_phone,compte
I can't use the app because I got mugged yesterday and they took everything. Please help.,lost_or_stolen_phone,compte
Can you tell me what i steps i should take since my card was stolen?,lost_or_stolen_phone,compte
What do I do if my phone was stolen?,lost_or_stolen_phone,compte
What do I do if I can't access the app?,lost_or_stolen_phone,compte
What do I do if my phone is stolen?,lost_or_stolen_phone,compte
I left my phone somewhere and can't use the app.,lost_or_stolen_phone,compte
"I got mugged yesterday and they took everything. I can't use the app, so I need some help.",lost_or_stolen_phone,compte
Please help!  I was mugged and everything stolen.  What do I do to stop them from accessing my account?,lost_or_stolen_phone,compte
I have an emergency and lost my phone.  I need help accessing my account.,lost_or_stolen_phone,compte
"stolen phone, what should i do",lost_or_stolen_phone,compte
My app was on the phone and I was mugged.  What do I do?,lost_or_stolen_phone,compte
I don't have the device I used to log onto the platform so I can't access it.,lost_or_stolen_phone,compte
What should I do if my smart phone is lost or stolen?,lost_or_stolen_phone,compte
Can someone else use my account if they have my phone?  I lost mine.,lost_or_stolen_phone,compte
"phone is gone, what should i do",lost_or_stolen_phone,compte
"I'm currently not in possession of my phone, is it still possible to go about things normally without access to the app?",lost_or_stolen_phone,compte
Is there something that I can do since my phone was stolen yesterday?,lost_or_stolen_phone,compte
Is it possible to access my phone from the hotel/,lost_or_stolen_phone,compte
Someone has taken my phone from my hotel room!,lost_or_stolen_phone,compte
My phone is missing or stolen.,lost_or_stolen_phone,compte
I left my phone at the hotel I was staying at so I can't use the app!,lost_or_stolen_phone,compte
My phone is at the hotel.  How can I use the app?,lost_or_stolen_phone,compte
My cards were stolen,lost_or_stolen_phone,compte
my phone has been stolen by someone,lost_or_stolen_phone,compte
My phone has been stolen.  How can I make sure no one uses my account from it?,lost_or_stolen_phone,compte
Can I use your services without access to the app?,lost_or_stolen_phone,compte
My phone was left behind.  Can I still use my card?,lost_or_stolen_phone,compte
I just replaced my phone so do I have to make a new account?,lost_or_stolen_phone,compte
I don't have my mobile device and am unable to make the payment because I forgot my details.,lost_or_stolen_phone,compte
What do I do if I lost my phone?,lost_or_stolen_phone,compte
Yesterday I had my phone stolen.  Please advise what I should do.,lost_or_stolen_phone,compte
I don't know where my phone is.,lost_or_stolen_phone,compte
What should I do if my phone is lost or stolen?,lost_or_stolen_phone,compte
What do I do if I cannot access the app?,lost_or_stolen_phone,compte
I have lost my phone.,lost_or_stolen_phone,compte
what to do about stolen phone,lost_or_stolen_phone,compte
Help!  I think my phone may be stolen or lost!,lost_or_stolen_phone,compte
"I no longer have my phone with the app, what should I do?",lost_or_stolen_phone,compte
Can I still access the app even though my phone was stolen?,lost_or_stolen_phone,compte
"I cannot get to my app, what should I do?",lost_or_stolen_phone,compte
Yesterday my phone was stolen from me :( What do i need to do about it?,lost_or_stolen_phone,compte
"My phone got stolen, how can I use the app?",lost_or_stolen_phone,compte
"My phone was stolen, what can I do?",lost_or_stolen_phone,compte
I accidentally left my phone at the hotel so now I'm not able to use the app.,lost_or_stolen_phone,compte
What should I do if I lost my phone?,lost_or_stolen_phone,compte
Do I need my phone to use the app?,lost_or_stolen_phone,compte
"left my phone at hotel, cant use app",lost_or_stolen_phone,compte
How do I use my card if I lost my phone?,lost_or_stolen_phone,compte
"My phone was taken yesterday, is there something that I need to do?",lost_or_stolen_phone,compte
"If I lost my phone at the hotel, can I still use the app?",lost_or_stolen_phone,compte
I'm not sure where my phone is.  Can someone else use the app?,lost_or_stolen_phone,compte
"my phone was taken yesterday, what should I do about my account?",lost_or_stolen_phone,compte
"My phone is lost I don't want someone to use my account, what can I do?",lost_or_stolen_phone,compte
My phone has been stolen.,lost_or_stolen_phone,compte
I just replaced my phone but how do I use my card information?,lost_or_stolen_phone,compte
What do I do if my smart phone was stolen?,lost_or_stolen_phone,compte
Do I need to do anything? My phone was stolen yesterday.,lost_or_stolen_phone,compte
My things were stolen and I need to know if I can still use this app.,lost_or_stolen_phone,compte
"lost my phone, what is account security?",lost_or_stolen_phone,compte
"phone is at a hotel, can i still use app",lost_or_stolen_phone,compte
I want to return an item for a refund can I do that?,request_refund,remboursement
Can I request a refund,request_refund,remboursement
"I am not sure how this will work, but I have not received a product I ordered.  I want a refund, but should I just cancel the payment?",request_refund,remboursement
Where do I go for a refund?,request_refund,remboursement
What's the procedure for canceling a purchase?,request_refund,remboursement
I need to cancel a purchase that I made the other day.,request_refund,remboursement
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",request_refund,remboursement
I want to know about your refund policy.,request_refund,remboursement
I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.,request_refund,remboursement
